PROVINCIA,aab,SUPERFICIE,DESEMPLEO,PRECIPIT,VE TO,VE MO,POP,MOTOR,CONDUCTORES_MASC,CONDUCTORES_FEM,CONDUCTORES_TOT,ING_CIVIL_ÍNDICE,PIB_CAP,IPC,MUERTOS,HG,HL,ACC,COD_PENAL,DPS_MOD,VELOCIDAD_MOD,ITV_MOD,INFRACCIONES,VEL_MOTORWA,VEL_RURAL,PTW_VKM,LIGEROS_VKM,PESADOS_VKM,EDAD_MEDIANA,GAS_PRECIO_CORR,GAS_PRECIO_CTE,RCE_MOTORWA,RCE_RURAL,RCE_TOTAL,RCE_PROP_MOTORWA,INV_CONS,INV_MAINT,INV_CONS_KM,INV_MAINT_KM,MAINT_T2_200,STOCK_T10_150,STOCK_T10_175,STOCK_T10_200,STOCK_T10_225,STOCK_T10_250,STOCK_T5_200,STO9_200,STO8_200,STO9_100,STO9_300,CAP10_200,CAP9_200,CAP8_200,CAP9_100,CAP9_300
21,2010,8111,15.065,530,330889,24112,534874,618.6298081,197545,122095,319640,95.59459269,23630,94.08,1,3,13,17,0,1,0,0,53038,17.08,12.3,7.9,2108,423.7,42.41,114.8,122.0238095,251,269,520,48.26923077,42126.40847,37725.98323,81.01232399,72.54996775,103908.5431,316643.0579,313367.4657,310142.27,306966.6649,303839.8561,197405.5611,291056.8693,253714.4329,302223.9221,280504.5624,588127.129,566074.4845,515700.7287,588273.9165,545019.9017
21,2011,8111,16.63,324.9,332892,25076,534280,623.0665569,198609,124406,323015,99.38407475,23208,96.94,2,8,16,20,0,1,1,0,45681,13.36,12.31,8.1,1987,399.1,42.86,129.8,133.897256,249,272,521,47.79270633,39333.19964,44761.6986,75.49558472,85.91496852,114019.9697,331446.0299,327981.4475,324568.9316,321207.6269,317896.6914,227204.585,287973.3438,262617.3743,298028.8306,278394.3942,638847.893,589481.6124,543353.2435,611844.7034,568210.1728
21,2012,8111,18.885,372.1,332011,25641,532284,623.7478489,199160,125748,324908,100.806487,22455,99.31,1,2,17,19,0,1,0,0,64220,15.4,15.24,8.758045,1914.410749,373.726938,43.37,143.6,144.5977243,249.21,269.415,518.625,48.05206074,60665.45586,49321.23067,116.9736435,95.09998684,129419.7296,349211.2222,346024.2382,342879.3328,339775.8751,336713.2435,265465.6819,318030.4826,292765.2641,328209.8951,308281.4469,687678.6667,642472.8652,588590.4603,665676.6227,620351.4376
21,2013,8111,20.0575,507.3,328923,25926,529157,621.5981268,198825,126478,325303,101.3001168,22316,100.83,1,3,10,12,0,1,0,0,69738,16.64,11.14,6.964693,1881.366932,357.283225,43.86,145.29,144.0940196,265.91,269.42,535.33,49.67216483,66640.51378,14836.1132,124.4849229,27.71395812,106160.0546,384859.6041,381565.3281,378310.3868,375094.2522,371916.4035,306379.2429,353550.4726,349664.8003,364162.6463,343327.2123,711100.0348,658295.2781,632559.7073,682049.2128,635560.1997
21,2014,8111,18.1475,433.8,329844,26786,526288,626.7366917,195733,127285,323018,101.784194,22748,100.63,0,4,20,21,0,0,0,0,59676,16.72,11.78,8.016813,1877.545599,373.484208,44.44,140.47,139.5905794,279,269,548,50.91240876,6983.402552,58844.10698,12.74343531,107.3797573,120751.6079,360408.3246,356916.9722,353462.8657,350045.5971,346664.7621,275500.626,349654.9068,344397.3476,363289.5595,336574.0414,710956.8821,685736.0227,665181.9422,713140.3666,659558.5863
21,2015,8111,16.0875,350,331846,27471,523679,633.6820839,195490,128815,324305,100.0004344,23737,100,0,1,15,14,0,0,0,0,75849,16.34,13.82,10.189387,1948.609009,397.71846,44.99,121.06,121.06,278.95,268.915,547.865,50.9158278,6456,59482,11.78392487,108.570542,131397.828,357511.5368,353289.0606,349117.8087,344997.1647,340926.5192,208757.7534,343965.4007,327155.4601,360409.6894,328282.6716,737959.3023,717816.3034,668600.8239,749651.5604,687530.3798
21,2016,8111,14.1,456.8,182819,28513,521130,350.8126571,195485,130480,325965,98.65718947,24366,99.66,1,3,10,13,0,0,0,0,79553,19.7,10.38,1,0,0,45.51,111.73,112.111178,278.29,268.685,546.975,50.87801088,4873.44108,55113.06402,8.909805896,100.7597496,169919.3044,351682.2216,346787.0708,341959.5338,337198.7074,332503.7003,172138.6814,325485.7919,306268.8733,343444.9708,308439.7596,763446.4824,715215.3126,668151.7629,748756.5821,683361.403
21,2017,8111,13.825,191,344560,29333,519851,662.8053038,195668,132179,327847,102.0179326,25600,101.69,0,7,17,19,0,0,0,0,79366,19.84,8.18,1,0,0,46.03,117.96,115.9996066,278.29,268.685,546.975,50.87801088,2842.637493,54316.92116,5.197015389,99.30421164,165454.2367,332175.8319,326957.8168,321818.7136,316757.4005,311772.7706,136695.53,302986.1333,273117.9374,322008.201,285032.4337,758070.565,711948.2863,653226.3428,747377.8464,678393.8646
21,2018,8111,10.99,596.2,350505,30192,519546,674.637087,196385,134206,330591,104.9998703,26901,103.46,3,3,20,22,0,0,0,1,63116,19.78,8.07,1,0,0,46.54,125.53,121.3319157,276,269,545,50.64220183,5689.530839,59311.50185,10.43950613,108.8284438,165472.6713,313364.1728,307945.1046,302615.9415,297375.3016,292221.8225,85911.11843,273345.1095,209636.8958,292079.0489,255753.4953,762710.3533,705162.8487,613425.633,741208.2902,671105.3372
22,2006,10561,9.1325,470.9,120626,4922,197237,611.5789634,84360,43840,128200,84.31248223,16867,86.29,2,5,6,11,0,0,0,0,0,19.68,12,1,0,0,46.78,101.9,118.0901611,232,448,680,34.11764706,78445.08696,14812.75331,115.360422,21.78346075,34641.37837,773946.4004,761834.8338,749938.9666,738255.1934,726779.9627,264362.6531,631289.7754,512231.7781,667503.7381,597357.9821,834614.2054,705838.216,583972.5532,744520.8983,669547.1651
22,2007,10561,8.3975,452.9,126361,5800,197221,640.7076326,84903,45061,129964,89.65744102,17952,88.75,2,6,6,12,0,0,0,0,26600,20.6,12.45,4.1,1287.4,279.5,47.13,103.55,116.6760563,241,444,685,35.18248175,45761.95744,19234.321,66.80577729,28.07930072,45551.72772,685128.2026,674683.6834,664425.9373,654351.7532,644457.9693,271481.4963,547749.1,426786.6288,577446.1812,519896.0811,756717.7301,637289.3806,513380.7623,669881.9626,606670.6164
22,2008,10561,9.485,423,129928,6625,195665,664.0329134,86467,46528,132995,94.10446017,18308,92.41,0,2,5,6,1,0,0,0,46861,18.92,9.54,3.4,1198.4,292,47.32,111.02,120.1385131,289,425,714,40.47619048,31072.91615,20183.95299,43.5194904,28.26884172,53259.75584,584997.4329,576356.4804,567867.0341,559526.4527,551332.1372,286715.2059,449323.8123,330945.4345,471534.3395,428384.5477,675800.4621,554370.0161,428299.8077,580033.9742,530134.0238
22,2009,10561,14.205,390.7,132439,7252,194214,681.9230334,86155,47160,133315,94.4134719,17957,92.19,0,6,10,14,1,0,0,0,62139,15.71,12.23,4.4,1159.4,254.6,47.69,99.06,107.4520013,295,422,717,41.14365411,105091.9937,21015.0094,146.5718183,29.30963654,59267.92521,558453.3352,551888.0391,545429.3298,539075.4183,532824.544,338151.1089,429418.5195,428309.2497,443503.709,415922.9885,669389.619,545840.8147,544504.1045,563589.8817,528831.8033
22,2010,10561,17.1225,530.9,134425,7698,193383,695.1231494,85671,47569,133240,95.59459269,18373,94.08,0,3,8,10,0,1,0,0,54218,17.08,12.3,6.2,1211.3,273.1,48.13,114.95,122.1832483,298,422,720,41.38888889,23174.95099,15063.61354,32.18743193,20.92168547,55042.9912,453015.0103,448483.0524,444005.1001,439580.4928,435208.5777,308801.5508,442918.0157,411523.746,461040.3768,425639.135,573162.5629,571852.587,531574.6006,594742.5924,550023.1349
22,2011,10561,18.4525,271.5,135949,8154,191612,709.5014926,85615,48266,133881,99.38407475,18730,96.94,0,5,2,6,0,1,1,0,43036,13.36,12.31,4.4,1162.3,248.6,48.6,129.97,134.0726222,299,423,722,41.41274238,2460.152701,15220.74843,3.407413714,21.08136902,50165.90473,447553.2566,441999.1299,436519.8081,431114.2581,425781.4608,268465.0536,405753.4237,395956.0135,424836.1635,387562.8523,578096.4364,538624.0098,524082.8693,562785.7688,515578.708
22,2012,10561,23.215,345.8,136162,8342,188270,723.22728,85373,48798,134171,100.806487,18767,99.31,0,4,4,6,0,1,0,0,58008,15.4,15.24,5.460061,1089.324237,231.195131,49.04,143.65,144.6480717,299.031,424.15,723.181,41.34939939,2847.039,11067.74011,3.93682771,15.30424626,40451.16801,411799.9543,406103.1771,400485.3943,394945.5356,389482.5446,196452.8089,390883.9323,345780.3301,412807.4035,370117.4992,541766.3087,527515.9911,472700.7963,555299.6383,501164.9366
22,2013,10561,26.165,481.4,134911,8476,185432,727.5497217,84978,49112,134090,101.3001168,18204,100.83,0,3,7,7,0,1,0,0,64497,16.64,11.14,3.657816,1090.193321,232.760412,49.43,144.96,143.7667361,299.51,423.12,722.63,41.44721365,16843.02105,19012.81125,23.30794605,26.3105756,44477.20335,412514.7832,406162.5258,399909.2747,393753.5474,387693.8824,168828.8924,355707.7445,312637.3991,376597.6143,335964.2532,552821.5035,499102.6126,449272.2764,526143.3886,473503.4751
22,2014,10561,26.2725,368.5,135080,8738,183436,736.3876229,82518,49266,131784,101.784194,18195,100.63,3,1,2,5,0,0,0,0,68274,16.72,11.78,3.771139,1089.606763,239.184131,49.94,140.29,139.4117063,299,423,722,41.41274238,2929.72797,10917.21569,4.057794972,15.12079736,40179.22832,363445.2292,357435.7444,351523.3176,345706.4767,339983.7701,140856.3365,309314.3791,274847.3455,329042.1422,290720.6643,502967.504,454133.7745,409422.071,480676.9837,429071.9222
22,2015,10561,21.9275,318,135066,8978,180406,748.6779819,81929,49560,131489,100.0004344,19017,100,0,1,2,3,0,0,0,0,58107,16.34,13.82,7.486806,1240.053278,270.721875,50.53,121.01,121.01,349.611,423.123,772.734,45.24338259,12617,9521,16.32774021,12.32118685,38479.7753,326864.162,321257.194,315745.0915,310326.3744,304999.5833,57561.26785,281967.3986,216563.9829,300981.6731,264131.0184,467189.099,423371.6296,345618.1139,449508.5776,398791.6447
22,2016,10561,18.8875,469.7,506835,9202,177404,2856.95362,81500,50044,131544,98.65718947,19581,99.66,1,0,1,2,0,0,0,0,31301,19.7,10.38,1,0,0,51.03,111.56,111.940598,350.656,421.902,772.558,45.38895462,28274.67532,17236.89806,36.59877358,22.31146148,37052.37201,315227.8377,309866.9036,304602.726,299433.696,294358.2289,64155.36404,240507.3786,202353.449,255302.2012,226634.4634,460415.7703,384217.325,330026.8233,406184.3461,363568.8873
22,2017,10561,16.2525,343,138912,9453,174549,795.8338346,81003,50403,131406,102.0179326,18709,101.69,2,0,3,5,0,0,0,0,37987,19.84,8.18,1,0,0,51.52,117.67,115.7144262,350.656,421.902,772.558,45.38895462,36243.62803,10798.14001,46.91379551,13.97712535,36834.2685,280313.0433,276089.143,271940.859,267866.9362,263866.1377,96936.57727,234550.008,208643.0337,247606.5132,222333.086,423574.7466,370468.0549,327732.755,390382.8015,351773.7648
22,2018,10561,17.12,441.9,140854,9742,172539,816.3603591,80601,50789,131390,104.9998703,19813,103.46,0,2,7,8,0,0,0,1,19307,19.78,8.07,1,0,0,52.02,124.56,120.3943553,354,420,774,45.73643411,27180.98596,9553.853676,35.11755293,12.3434802,36690.34778,264536.5299,260754.0703,257039.9938,253393.115,249812.2663,119656.8039,231651.159,144030.9444,244209.6456,219930.1613,399793.5334,357912.9395,252771.5079,376858.0194,340157.3396
23,2006,14924,10.015,288.6,241153,14539,392110,615.0136441,143806,82747,226553,84.31248223,17178,86.29,2,11,20,26,0,0,0,0,0,19.68,12,1,0,0,38.13,104.7,121.335033,246,436,682,36.07038123,66526.21717,20084.57799,97.54577298,29.44952785,52396.15704,797449.8256,790039.8747,782710.7357,775461.4881,768291.2223,610781.7238,755300.6509,748013.7042,782176.878,729445.9137,936412.9004,906677.1608,888054.0622,940149.2645,874564.5382
23,2007,14924,9.1625,271.5,254267,16802,397493,639.6766736,145722,85654,231376,89.65744102,17864,88.75,3,10,13,21,0,0,0,0,52023,20.6,12.45,6.1,1655.8,513.4,38.37,106.26,119.7295775,246,436,682,36.07038123,26334.64101,22487.60368,38.61384312,32.97302592,56253.15615,783414.2287,774923.4689,766529.2788,758230.5986,750026.3789,510511.1924,759388.0711,743180.2038,792785.4604,727452.0982,937365.8623,919115.2256,888298.3641,959369.1868,880678.2915
23,2008,14924,12.1975,508.5,261949,18636,400891,653.4170136,151738,89938,241676,94.10446017,18662,92.41,1,13,7,20,1,0,0,0,63523,18.92,9.54,7.3,1587.8,451,38.64,113.76,123.1035602,241,405,646,37.30650155,23864.52927,13758.96144,36.94199578,21.29870192,55086.04175,788126.2201,778029.5466,768064.839,758230.4532,748524.7638,376979.1299,752181.129,745121.0709,791141.1527,715157.7068,938356.4118,908155.8876,885680.5798,953971.3491,864624.872
23,2009,14924,19.77,368.2,265171,19853,401682,660.1515627,152299,91954,244253,94.4134719,18528,92.19,2,11,12,18,1,0,0,0,78591,15.71,12.23,7,1734.2,403.6,39.01,101.75,110.3698883,277,408,685,40.4379562,87079.31174,13728.89864,127.1230828,20.04218779,48809.77542,846921.3682,835484.8891,824216.8181,813114.8169,802176.5766,404636.0364,817297.9612,710621.2119,862650.8735,774537.8842,990800.9802,968775.1786,852240.3109,1020860.452,919615.6211
23,2010,14924,22.665,615,267225,20715,402318,664.2133834,151371,93296,244667,95.59459269,18456,94.08,2,8,3,12,0,1,0,0,61497,17.08,12.3,6.9,1774.6,360.4,39.42,117.51,124.9043367,277,408,685,40.4379562,32008.53198,16574.33314,46.72778391,24.19610677,43242.76037,859055.2051,845899.2417,832960.534,820235.6459,807721.191,361556.8467,728417.3196,620754.8016,770318.5953,688957.9919,997982.5401,883778.3698,763280.7029,932827.122,837538.5289
23,2011,14924,24.715,288.8,267976,21512,402837,665.2219136,152550,95712,248262,99.38407475,18046,96.94,2,8,2,10,0,1,1,0,63232,13.36,12.31,5.7,1558.3,320,39.87,132.54,136.7237466,276,424,700,39.42857143,28241.6757,22800.02947,40.345251,32.57147067,52228.1102,766059.8771,753973.4399,742090.6489,730408.217,718922.9055,250126.7777,636581.3813,498050.7493,674073.5015,601306.7582,917144.5075,799056.794,645754.5756,843834.442,756877.616
23,2012,14924,31.9175,393.1,267320,21915,400007,668.288305,153377,96680,250057,100.806487,17587,99.31,0,4,4,6,0,1,0,0,55957,15.4,15.24,5.406184,1490.580836,283.832624,40.32,143.43,144.4265431,280.899,418.715,699.614,40.15056874,37743.48468,9571.427559,53.94901286,13.68101204,47833.44598,682960.0465,672184.5086,661593.2383,651183.2122,640951.4519,223935.9842,525833.219,477001.5213,554809.4365,498484.9777,830390.5703,680154.3964,617189.074,716421.1742,645895.1258
23,2013,14924,30.9875,448.8,264507,22105,396987,666.2863016,153792,97278,251070,101.3001168,17538,100.83,0,1,3,4,0,1,0,0,46408,16.64,11.14,3.994041,1456.533578,268.496257,40.79,144.78,143.5882178,280.9,420.4,701.3,40.05418508,37515.01248,19939.48114,53.49352985,28.43217046,51216.62845,569525.6132,561110.0865,552831.5671,544687.9266,536677.0665,233643.9359,504976.5034,441921.3444,533807.6823,477855.3136,724005.8021,662299.7861,583669.1428,698411.7718,628281.8841
23,2014,14924,27.5175,280.9,265201,22681,394580,672.1095849,150578,98463,249041,101.784194,17385,100.63,3,7,4,12,0,0,0,0,65249,16.72,11.78,5.909724,1472.568747,275.835745,41.35,138.89,138.020471,281,420,701,40.08559201,37415.20898,12263.44565,53.3740499,17.49421634,40996.5362,548799.7652,540474.9772,532292.1823,524249.051,516343.2886,245246.0547,470498.1265,345846.086,497487.6827,445164.5239,698732.445,621674.4146,484796.8521,655814.1525,589565.7084
23,2015,14924,24.6825,308,266417,23406,392118,679.4306816,150905,99687,250592,100.0004344,18514,100,2,3,5,7,0,0,0,0,42446,16.34,13.82,5.310066,1532.726088,290.765193,41.88,123.82,123.82,280.899,420.401,701.3,40.05404249,26537.45747,20718.45669,37.84037854,29.54292983,51886.51112,503060.337,495274.7695,487625.6215,480110.5565,472727.2751,189740.0463,365466.6218,310000.5371,383837.8212,348096.1684,656496.8404,522356.8292,450145.2726,548038.2265,498070.6778
23,2016,14924,23.8275,316.1,126347,24344,390032,323.940087,151171,101401,252572,98.65718947,19126,99.66,1,2,2,4,0,0,0,0,62491,19.7,10.38,1,0,0,42.42,116.44,116.8372466,281.279,418.07,699.349,40.220119,30990.67377,14369.06761,44.31360275,20.54634754,46450.96837,399896.4941,394479.7638,389147.9631,383899.7727,378733.8925,188581.4049,334791.2001,312834.7521,350824.9985,319585.9195,557269.434,486502.1085,445796.6713,509588.335,464619.4088
23,2017,14924,23.155,249,277340,25093,388786,713.3487317,151537,102724,254261,102.0179326,20261,101.69,1,4,10,13,0,0,0,0,52375,19.84,8.18,1,0,0,42.93,123.08,121.0345167,281.279,418.07,699.349,40.220119,31861.38382,34539.10771,45.55863213,49.38751283,68518.79977,369422.7356,364654.1,359956.7599,355329.6736,350771.8129,191653.4874,338439.4409,318542.443,355361.555,322439.9261,543172.5579,503281.2294,471912.7282,526738.9802,481078.6169
23,2018,14924,19.7325,474.3,281928,25960,388167,726.3059456,152579,104745,257324,104.9998703,21153,103.46,0,0,7,7,0,0,0,1,42920,19.78,8.07,1,0,0,43.41,129.07,124.7535279,279,418,697,40.0286944,27116.07535,23118.1111,38.90398185,33.16802167,70766.48919,368696.3877,363702.424,358786.7274,353948.0948,349185.3401,181501.7147,339287.6695,266685.4882,357341.3623,322284.524,543449.7912,512708.6601,428660.0403,537679.7663,489135.9751
24,2006,19813,10.9275,454,300124,14729,510122,588.3376918,185659,97384,283043,84.31248223,18271,86.29,0,13,14,21,0,0,0,0,0,19.68,12,1,0,0,38.9,104.4,120.9873682,214,605,819,26.12942613,62771.25119,22636.03146,76.64377434,27.63862205,50655.76504,503956.2251,499756.7648,495609.4745,491513.5836,487468.3324,400079.105,466640.7931,447555.1599,480450.6326,453381.9683,665254.2164,632858.2543,605341.5102,654012.7629,612625.369
24,2007,19813,9.27,479.4,318018,17042,522343,608.8298302,188065,101242,289307,89.65744102,19525,88.75,4,20,10,30,0,0,0,0,43300,20.6,12.45,5.7,1670.3,529.2,39.05,103.65,116.7887324,224,593,817,27.41738066,69092.56826,25150.1713,84.56862701,30.78356341,61761.35873,535465.5913,530907.4037,526400.5455,521944.3432,517538.133,450078.7648,507696.625,478332.5468,524036.1448,491992.4249,714443.8288,687477.4196,638366.8511,711867.4385,664151.6378
24,2008,19813,13.505,518.9,328150,18835,527273,622.3531264,198755,106795,305550,94.10446017,19921,92.41,0,5,6,9,1,0,0,0,125375,18.92,9.54,5.9,1353.4,713.4,39.1,113.33,122.6382426,251,479,730,34.38356164,50404.49611,20401.79601,69.04725494,27.94766577,66788.6085,558452.8973,553170.2092,547947.1886,542783.0966,537677.2042,435011.9056,519170.392,511075.8064,537348.5047,501665.5287,744534.1633,696405.8062,674325.3562,722283.8874,671596.6008
24,2009,19813,19.8,430.8,333431,19944,529453,629.7650594,199278,109895,309173,94.4134719,18935,92.19,0,8,4,11,1,0,0,0,205998,15.71,12.23,6,1456.1,415,39.4,101.47,110.0661677,275,461,736,37.36413043,37431.65015,25117.17821,50.85822032,34.12660084,69265.16282,557682.7696,551918.5866,546218.6343,540582.2113,535008.6235,371324.864,538285.9405,529735.8119,560626.3187,516887.8023,745026.5184,723387.6775,702044.0283,753658.7923,694468.0556
24,2010,19813,22.2275,709.3,338294,20782,530175,638.0798793,198967,111339,310306,95.59459269,19236,94.08,0,1,6,6,0,1,0,0,187182,17.08,12.3,7.8,1589.2,401.5,39.79,117.23,124.6067177,275,467,742,37.06199461,17882.59751,25903.13878,24.10053573,34.90989053,70111.85831,558978.4853,552147.6159,545402.8192,538743.0569,532167.3022,339734.3034,537023.6932,526584.6256,563628.1658,511701.4412,752705.6602,731788.8841,699869.1579,766756.078,698541.9523
24,2011,19813,23.84,359.9,340427,21511,530250,642.0122584,200254,114109,314363,99.38407475,19049,96.94,1,7,9,14,0,1,1,0,99216,13.36,12.31,8.4,1472.5,388.1,40.24,132.45,136.6309057,265,470,735,36.05442177,5085.543144,20321.94801,6.919106318,27.64890885,69829.56196,546995.0175,539125.6446,531368.7624,523722.847,516186.3929,226469.1785,521138.4762,467989.571,551753.9718,492202.9085,742560.5975,711279.2659,643333.4252,749872.0735,674761.1736
24,2012,19813,31.0675,426.7,340158,21808,524962,647.9669005,201000,115686,316686,100.806487,18540,99.31,1,4,14,15,0,1,0,0,58670,15.4,15.24,6.608303,1344.465689,359.55852,40.65,143.19,144.1848756,264.445,466.345,730.79,36.18618208,20567.07633,12645.072,28.14362037,17.30329096,57437.95553,548754.2466,539947.3927,531282.783,522758.2505,514371.6584,186901.4366,479196.8559,392213.3467,509151.8788,450995.3336,730265.8289,663678.9051,559716.1428,701883.3539,627634.4907
24,2013,19813,30.54,553.4,337561,22033,519613,649.6392508,201549,116760,318309,101.3001168,18068,100.83,1,2,7,8,0,1,0,0,66336,16.64,11.14,5.080349,1311.338522,352.130264,41.09,144.09,142.9038976,264.45,466.35,730.8,36.1863711,18446.26369,14226.94641,25.24119279,19.4676333,46136.31584,504986.0523,496449.595,488059.1825,479812.4771,471707.1756,140404.5464,402815.3434,363241.3626,428153.9548,378977.5118,683078.5371,581195.0301,530077.2277,614767.3424,549526.816
24,2014,19813,33.0325,342.4,338346,22480,513713,658.628456,196273,118186,314459,101.784194,17712,100.63,0,6,7,11,0,0,0,0,86016,16.72,11.78,6.638379,1294.276858,353.585531,41.63,140.22,139.3421445,265,461,726,36.50137741,19613.08453,13192.59845,27.01526794,18.17162321,39279.33309,428675.5208,421461.5132,414372.1211,407405.3513,400559.2394,112559.1012,375589.6199,270594.0221,400558.8492,352219.308,602376.8125,552281.3661,434760.5602,585976.8982,520634.5782
24,2015,19813,31.29,266,339598,22975,506888,669.9665409,195780,119375,315155,100.0004344,19267,100,0,0,9,4,0,0,0,0,110242,16.34,13.82,6.337411,1389.582612,359.583955,42.19,125.47,125.47,264.445,460.595,725.04,36.4731601,16726.18667,23112.81333,23.06932951,31.87798374,49705.11915,398776.4303,391725.0452,384804.0142,378011.0852,371344.0417,93875.56373,281908.3283,229572.9381,299388.7229,265513.5543,581074.7388,465904.349,394696.2182,492479.0731,440911.0203
24,2016,19813,26.2325,412.4,252928,23628,502578,503.2611853,195388,121574,316962,98.65718947,19650,99.66,1,1,1,3,0,0,0,0,83299,19.7,10.38,1,0,0,42.73,117.35,117.7503512,264.445,460.595,725.04,36.4731601,18165.9138,20063.4339,25.05505048,27.67217519,55384.16252,304317.0614,299331.9974,294436.0755,289627.7914,284905.6634,94322.8035,243147.3931,185541.619,257791.5551,229425.0264,494815.6097,425031.6416,346456.9684,448542.8146,402931.6465
24,2017,19813,24.4125,284,352792,24248,499100,706.8563414,194655,122983,317638,102.0179326,20511,101.69,2,2,9,13,0,0,0,0,79801,19.84,8.18,1,0,0,43.28,122.5,120.4641558,264.445,457.895,722.34,36.60949138,18805.9029,41432.52623,26.03469681,57.35875935,83292.23738,265401.3481,261208.1141,257090.3482,253046.7457,249076.0226,106737.2607,200636.6895,158612.0536,211533.4622,190397.6516,476769.4379,399766.2581,340731.6705,419064.3712,381585.2563
24,2018,19813,20.1125,523.2,359864,24894,495761,725.8820278,194492,125010,319502,104.9998703,21563,103.46,1,1,2,4,0,0,0,1,75150,19.78,8.07,1,0,0,43.83,129.62,125.2851344,268,461,729,36.76268861,20445.2951,19910.94524,28.04567229,27.31268208,79783.74286,223355.6535,220185.2518,217069.2508,214006.7279,210996.775,106828.6227,175885.1077,144676.5531,184278.4999,167961.5257,432127.1733,374273.2774,322123.3318,391194.0264,358279.6708
25,2006,17140,6.9475,546.9,143788,7018,211375,680.2507392,94584,47926,142510,84.31248223,18115,86.29,2,12,15,18,0,0,0,0,0,19.68,12,1,0,0,42.14,104.61,121.2307336,339,746,1085,31.24423963,83346.26122,22479.78977,76.81683062,20.71870024,52855.76211,655414.409,648213.3268,641123.6235,634143.533,627271.3146,393338.546,602272.9496,548123.9572,627155.7958,578780.1655,775031.4298,722267.6285,654315.6336,751796.8801,694372.0323
25,2007,17140,5.7575,488.3,152349,7976,215274,707.6980964,96190,50112,146302,89.65744102,19570,88.75,1,7,16,23,0,0,0,0,72691,20.6,12.45,24,2267.4,475.3,42.23,106.14,119.5943662,339,695,1034,32.78529981,20099.8816,29357.59676,19.43895706,28.39225993,70589.67668,625417.2742,617813.6889,610327.3722,602956.3945,595698.8559,397346.21,557261.3596,427712.0464,582247.6762,533623.532,757279.7543,690686.7993,554409.2326,720027.5667,662896.9104
25,2008,17140,7.9675,632.7,157689,8804,217363,725.4638554,94578,51597,146175,94.10446017,19508,92.41,1,11,5,14,1,0,0,0,85707,18.92,9.54,6.3,1893.1,525,42.07,113.96,123.319987,366,571,937,39.06083244,63802.26809,20007.28436,68.0920684,21.35249131,70367.31928,624839.354,617321.4529,609918.4005,602628.2948,595449.2642,415505.9429,482960.0735,467615.8982,499702.8603,466834.7305,760682.6158,627130.6004,602341.4258,648813.9717,606286.2597
25,2009,17140,15.9825,530.4,160657,9320,217716,737.9200426,95044,53209,148253,94.4134719,18744,92.19,0,5,9,10,1,0,0,0,164978,15.71,12.23,6.6,1823.7,456.6,42.17,101.77,110.3915826,368,577,945,38.94179894,22270.30233,44021.43144,23.56645749,46.58352533,91823.60604,506154.3127,500833.2402,495571.1744,490367.4605,485221.451,375769.9442,480533.8826,474307.5441,500332.0149,461528.5421,680879.7222,656586.331,647680.4608,681728.2759,632464.1469
25,2010,17140,19.3525,734.5,163135,9661,219138,744.4395769,94921,54422,149343,95.59459269,19329,94.08,0,7,7,14,0,1,0,0,115880,17.08,12.3,7.3,1862.3,416.1,42.5,117.45,124.8405612,397,576,973,40.8016444,32790.73215,22785.16822,33.70064969,23.41743908,85141.16693,515767.7087,509704.004,503713.9371,497796.6699,491951.3734,311369.0402,497612.1254,489870.4008,521365.599,474966.4141,699030.5048,690302.7519,671344.2842,720826.5265,661189.1559
25,2011,17140,19.5325,441.8,164319,9942,218036,753.6324277,95922,56328,152250,99.38407475,19555,96.94,2,4,5,9,0,1,1,0,108020,13.36,12.31,5.1,1737.6,397.5,42.91,132.55,136.7340623,396,578,974,40.65708419,9437.059568,15369.31851,9.688972863,15.77958779,79976.96612,511144.1839,504071.5115,497096.9424,490219.2048,483437.0413,216888.4694,489510.0523,454031.2448,517191.4064,463307.1651,701303.075,682723.7766,637058.1052,717860.0283,649391.6805
25,2012,17140,23.3775,414.3,164461,10136,211899,776.1291936,96623,57546,154169,100.806487,19189,99.31,1,2,3,5,0,1,0,0,133149,15.4,15.24,5.343692,1647.766351,366.382945,43.33,143.62,144.6178633,396.04,584.144,980.184,40.40465872,20148.99361,8620.043117,20.55633801,8.794311188,45564.85082,515762.774,507752.7801,499868.8449,492109.1125,484471.7519,158868.0432,465099.6136,414561.1965,493683.9479,438177.0351,697838.3378,653085.9799,593371.5648,689916.0414,618289.0919
25,2013,17140,28.87,522.7,163450,10249,207449,787.904497,97196,58521,155717,101.3001168,19158,100.83,0,1,5,6,0,1,0,0,94535,16.64,11.14,5.090516,1617.262024,346.843451,43.74,142.62,141.4459982,396.04,584.34,980.38,40.39658092,36223.56794,6670.949099,36.94849746,6.804452457,29879.28485,508214.2082,500048.3842,492021.1892,484130.4296,476373.9428,174108.9233,442493.5405,358090.9834,470150.6929,416555.624,682918.7773,624398.6506,530635.7807,661138.0349,589819.3817
